@relation derived_cust_fin_validate_R_Feb14-2015_weka-weka.filters.unsupervised.attribute.Remove-R18-19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute spatial-radial_div numeric
@attribute spatial-radial_loy numeric
@attribute spatial-radial_reg numeric
@attribute weekly_div numeric
@attribute weekly_loy numeric
@attribute weekly_reg numeric
@attribute hourly_div numeric
@attribute hourly_loy numeric
@attribute hourly_reg numeric
@attribute spatial-grid_div numeric
@attribute spatial-grid_loy numeric
@attribute spatial-grid_reg numeric
@attribute age numeric
@attribute gender {Male,Female}
@attribute marital {Married,Single,Divorced,Unknown}
@attribute education {'High School','Middle School',College,'Primary School',Master,PHD,Unknown}
@attribute working {'Private Sector Employee','Public Servant','Self-Employed - Retail','Retiree & Non-Employed','Self-Employed - Service',Non-Employed,'Retiree & Private Sector Employee','Self-Employed - Manufacture',Unknown,'Other Income',Housewife,'Retiree & Public Servant',Student,'Retiree & Self -Employed'}
@attribute Trouble {0,1}

@data
0.810143,0.846154,0.884512,0.802706,0.888889,0.920895,0.938488,0.555556,0.801323,0.676015,0.923077,0.644965,32,Female,Single,'High School','Private Sector Employee',0
0.872338,0.769231,0.971107,0.946638,0.617021,0.956258,0.871812,0.510638,0.960389,0.760727,0.923077,0.804026,29,Male,Married,'High School','Public Servant',0
?,?,?,0.896986,0.782609,0.845094,0.850422,0.652174,0.846671,0.83459,0.923077,0.69057,24,Female,Single,'High School','Private Sector Employee',1
0.829244,1,0.413636,0.969329,0.583333,0.846679,0.903943,0.541667,0.920534,0.887929,0.923077,0.690521,40,Male,Married,'Middle School','Private Sector Employee',1
0.78166,1,0.84561,0.910485,0.681818,0.936457,0.92106,0.545455,0.855272,0.744263,0.923077,0.66845,39,Male,Married,'High School','Private Sector Employee',0
0.81752,1,0.927097,0.915791,0.65,0.751568,0.938431,0.5,0.821905,0.786701,0.923077,0.565526,38,Male,Divorced,'High School','Private Sector Employee',0
0.530361,0.903846,0.960213,0.925898,0.644068,0.967654,0.932895,0.40678,0.854195,0.701886,0.923077,0.73937,25,Female,Married,'Primary School','Private Sector Employee',1
0.913123,0.923077,0.940737,0.92779,0.714286,0.898877,0.912278,0.571429,0.89894,0.887929,0.923077,0.51751,51,Male,Married,'High School','Private Sector Employee',0
0.814838,0.846154,0.829774,0.969509,0.619048,0.730624,0.935662,0.47619,0.901338,0.744263,0.923077,0.650432,40,Female,Married,'High School','Private Sector Employee',1
0.880248,0.923077,0.899358,0.933689,0.62963,0.821603,0.942349,0.407407,0.845144,0.773297,0.923077,0.791708,37,Male,Married,'Primary School','Self-Employed - Manufacture',0
0.785135,0.846154,0.890212,0.883459,0.714286,0.95279,0.943706,0.357143,0.859489,0.773297,0.923077,0.83928,37,Female,Married,College,'Private Sector Employee',1
0.73234,0.846154,0.781699,0.941404,0.590909,0.872025,0.895584,0.568182,0.95015,0.773297,0.923077,0.660597,36,Male,Married,'High School','Public Servant',0
0.926889,0.692308,0.781155,0.916711,0.609756,0.787993,0.957698,0.414634,0.843205,0.685442,0.923077,0.909228,35,Male,Married,'High School','Private Sector Employee',0
0.744263,0.923077,0.92786,0.885601,0.733333,0.8066,0.929966,0.6,0.704969,0.807165,0.923077,0.67123,45,Female,Single,College,'Private Sector Employee',0
0.676015,0.923077,0.5189,0.975855,0.533333,0.669832,0.928361,0.666667,0.722759,0.744263,0.923077,0.470923,38,Male,Married,College,'Private Sector Employee',0
0.856087,0.846154,0.926564,0.853637,0.724138,0.95489,0.905724,0.551724,0.940126,0.744263,0.923077,0.675889,33,Male,Married,College,'Private Sector Employee',0
?,?,?,0.876592,0.647059,0.94203,0.955807,0.470588,0.981422,0.869075,0.923077,0.648885,32,Female,Married,College,Unknown,0
0.932935,0.692308,0.305363,0.938982,0.611111,0.724625,0.921271,0.5,0.64644,0.83459,0.923077,0.407354,34,Female,Married,College,'Public Servant',0
0.29538,1,0.791135,0.898352,0.68,0.977213,0.860524,0.68,0.950217,0.647918,0.923077,0.538635,22,Female,Single,'High School','Private Sector Employee',0
0.705677,0.884615,0.959717,0.934722,0.632653,0.955846,0.946243,0.367347,0.872328,0.674202,0.923077,0.83373,36,Female,Married,College,'Private Sector Employee',0
0.913123,0.923077,0.95303,0.920965,0.65,0.962876,0.954523,0.4,0.840651,0.913123,0.923077,0.650331,23,Male,Single,'High School','Private Sector Employee',1
0.877788,0.846154,0.94176,0.92109,0.636364,0.915394,0.926293,0.5,0.881968,0.807165,0.923077,0.690269,57,Male,Divorced,'High School','Retiree & Non-Employed',0
0.885036,0.769231,0.835135,0.933745,0.611111,0.724869,0.901743,0.666667,0.762192,0.676015,0.923077,0.5189,37,Male,Married,'Primary School','Self-Employed - Manufacture',1
0.919037,0.769231,0.963226,0.8681,0.736842,0.881958,0.955802,0.421053,0.854693,0.773297,0.923077,0.905696,46,Male,Married,'Middle School','Private Sector Employee',1
0.829219,0.846154,0.863254,0.948681,0.619048,0.730502,0.88684,0.571429,0.692543,0.656087,0.923077,0.614468,67,Male,Married,College,'Public Servant',0
0.911927,0.653846,0.955956,0.949875,0.615385,0.904675,0.90228,0.487179,0.949041,0.615417,0.923077,0.761123,30,Male,Single,'High School','Private Sector Employee',0
0.894028,0.846154,0.867904,0.937606,0.615385,0.727566,0.93765,0.461538,0.618916,0.773297,0.923077,0.660597,29,Male,Married,'High School','Private Sector Employee',0
0.947523,0.692308,0.295559,0.93005,0.724138,0.959543,0.963218,0.310345,0.826526,0.676015,0.923077,0.5189,57,Male,Married,College,'Private Sector Employee',0
0.719835,0.884615,0.78575,0.93691,0.65,0.834988,0.900496,0.45,0.911892,0.768396,0.923077,0.675441,56,Male,Married,'Middle School','Private Sector Employee',0
0.807062,0.846154,0.927289,0.935713,0.605263,0.991027,0.958578,0.342105,0.926843,0.66886,0.923077,0.661809,28,Male,Single,College,'Public Servant',0
0.83812,0.961538,0.94531,0.909312,0.6875,0.887295,0.956955,0.34375,0.91671,0.662077,0.923077,0.860571,48,Male,Married,'High School','Private Sector Employee',0
0.864208,0.884615,0.942046,0.92029,0.625,0.976694,0.837903,0.517857,0.918338,0.699211,0.923077,0.855107,37,Male,Single,College,'Private Sector Employee',0
0.744263,0.923077,0.470923,0.868698,0.722222,0.355098,0.978496,0.333333,0.162773,0.786701,0.923077,0.441065,30,Female,Divorced,College,'Private Sector Employee',0
?,?,?,0.924751,0.604651,0.93596,0.916318,0.465116,0.940447,0.913123,0.923077,0.694597,31,Male,Married,'High School','Private Sector Employee',0
0.913123,0.923077,0.917949,0.873281,0.714286,0.793267,0.963192,0.428571,0.77123,0.869075,0.923077,0.383069,44,Male,Married,College,'Public Servant',0
0.81752,1,0.92874,0.879418,0.866667,0.938894,0.929966,0.6,0.945113,0.807165,0.923077,0.690269,25,Female,Married,'High School','Private Sector Employee',0
0.869075,0.923077,0.892625,0.931832,0.652174,0.749371,0.919023,0.478261,0.626658,0.880248,0.923077,0.574478,27,Male,Single,College,'Private Sector Employee',0
0.906105,0.846154,0.918747,0.963027,0.545455,0.850792,0.938635,0.5,0.940816,0.913123,0.923077,0.699627,37,Female,Divorced,'Middle School','Self-Employed - Retail',0
0.947354,0.769231,0.92511,0.962961,0.714286,0.953578,0.941735,0.571429,0.97656,0.744263,0.923077,0.866712,56,Male,Married,College,'Private Sector Employee',1
0.867373,0.807692,0.923086,0.961557,0.559322,0.905042,0.895319,0.474576,0.953481,0.756818,0.923077,0.738803,46,Male,Married,'High School','Private Sector Employee',0
0.877788,0.846154,0.891072,0.846536,0.866667,0.894305,0.908063,0.666667,0.855036,0.676015,0.923077,0.716051,36,Female,Single,'High School','Private Sector Employee',0
0.83459,0.923077,0.85861,0.943855,0.586207,0.845987,0.965446,0.448276,0.821496,0.83459,0.923077,0.809274,63,Male,Married,'Primary School','Private Sector Employee',0
0.676015,0.923077,0.820254,0.961181,0.592593,0.923337,0.971039,0.296296,0.785247,0.887929,0.923077,0.817424,22,Male,Single,'High School','Private Sector Employee',0
0.961237,1,0.97259,0.987355,0.515152,0.833432,0.914667,0.484848,0.812259,0.773297,0.923077,0.660597,26,Female,Single,College,'Public Servant',0
0.856087,0.846154,0.855661,0.915791,0.65,0.853478,0.96136,0.4,0.87837,0.83459,0.923077,0.882016,31,Male,Single,College,'Private Sector Employee',0
0.558038,0.961538,0.604471,0.963792,0.565217,0.885392,0.938887,0.391304,0.89079,0.694989,0.923077,0.852557,49,Male,Married,'High School','Public Servant',0
0.77935,1,0.959397,0.925322,0.653846,0.892078,0.878364,0.538462,0.937057,0.572555,0.923077,0.863142,29,Male,Married,'High School','Private Sector Employee',0
0.910471,0.769231,0.83368,0.902206,0.823529,0.991885,0.969175,0.411765,0.93391,0.572555,0.923077,0.591505,37,Male,Married,'High School','Private Sector Employee',0
0.869075,0.923077,0.94553,0.967194,0.586207,0.964177,0.944638,0.413793,0.904734,0.676015,0.923077,0.623197,33,Male,Married,'Primary School','Self-Employed - Service',0
0.919037,0.769231,0.819908,0.955233,0.647059,0.750355,0.963698,0.411765,0.583875,0.83459,0.923077,0.407354,36,Male,Married,'High School','Private Sector Employee',0
0.807165,0.923077,0.872049,0.941293,0.65,0.747419,0.956427,0.45,0.813065,0.83459,0.923077,0.882016,24,Male,Married,'High School','Private Sector Employee',1
0.752815,0.884615,0.915538,0.964735,0.568182,0.929251,0.938185,0.363636,0.862343,0.752006,0.923077,0.465477,29,Male,Married,College,'Private Sector Employee',0
0.881096,0.769231,0.834446,0.906751,0.777778,0.840721,0.929897,0.555556,0.965854,0.676015,0.923077,0.654438,25,Female,Single,College,'Public Servant',0
0.64506,0.961538,0.873726,0.899765,0.703704,0.961514,0.942324,0.481481,0.898181,0.623537,0.923077,0.835904,39,Male,Married,College,'Private Sector Employee',0
0.822311,0.923077,0.874575,0.796229,0.758621,0.928741,0.952844,0.37931,0.809574,0.66886,0.923077,0.79251,34,Male,Single,'High School','Private Sector Employee',0
0.78166,1,0.447283,0.943876,0.631579,0.283538,0.894312,0.578947,0.301044,0.773297,0.923077,0.450498,42,Male,Married,Master,'Public Servant',0
0.844011,0.846154,0.858964,0.958147,0.596154,0.898344,0.942509,0.384615,0.974321,0.656087,0.923077,0.57215,45,Male,Married,College,'Private Sector Employee',0
0.919037,0.769231,0.836821,0.973787,0.636364,0.742862,0.868607,0.545455,0.808528,0.807165,0.923077,0.802394,24,Male,Single,'Middle School','Self-Employed - Service',1
0.772405,0.871795,0.904769,0.98603,0.50495,0.893893,0.92222,0.356436,0.884341,0.530794,0.923077,0.712814,35,Female,Single,College,'Private Sector Employee',0
0.935147,0.884615,0.982668,0.95879,0.604167,0.849723,0.918594,0.4375,0.862284,0.765006,0.923077,0.728535,50,Female,Married,'Primary School','Retiree & Non-Employed',0
0.77751,0.884615,0.902581,0.94146,0.611111,0.88364,0.913084,0.407407,0.852664,0.677263,0.923077,0.66614,25,Male,Single,College,'Private Sector Employee',0
0.770556,0.828571,0.973258,0.985074,0.52795,0.940674,0.935941,0.298137,0.947529,0.428662,0.92381,0.91179,59,Male,Married,College,'Self-Employed - Service',1
0.894646,0.92381,0.81861,0.992135,0.505882,0.978351,0.932026,0.3,0.929953,0.649163,0.92381,0.738117,40,Male,Married,'High School','Private Sector Employee',0
0.859393,0.847619,0.925162,0.99162,0.503704,0.941554,0.903152,0.437037,0.965038,0.498124,0.92381,0.770431,36,Male,Married,College,'Self-Employed - Manufacture',0
0.310332,0.969697,0.949939,0.919469,0.657895,0.970774,0.907308,0.390351,0.924816,0.612875,0.924242,0.775007,23,Male,Single,College,'Self-Employed - Service',0
0.825296,0.772727,0.933141,0.978708,0.535714,0.852284,0.888756,0.47619,0.98162,0.619657,0.924242,0.719882,31,Female,Married,College,'Public Servant',0
0.616165,0.872093,0.919889,0.843368,0.674699,0.979191,0.912417,0.389558,0.936306,0.400837,0.924419,0.950894,50,Female,Married,College,'Private Sector Employee',0
0.652327,0.943396,0.993097,0.960188,0.597222,0.992898,0.865105,0.486111,0.963183,0.634449,0.924528,0.876436,24,Female,Single,College,'Private Sector Employee',0
0.632335,0.95,0.909608,0.986147,0.527273,0.997513,0.870702,0.536364,0.986973,0.617182,0.925,0.663305,50,Male,Married,'Primary School','Public Servant',1
0.799267,0.925,0.899827,0.842735,0.755556,0.878904,0.956182,0.444444,0.87816,0.718113,0.925,0.658069,50,Female,Single,Master,'Public Servant',0
0.839097,0.8,0.927619,0.959588,0.592593,0.765926,0.932314,0.37037,0.790475,0.509243,0.925,0.600751,31,Female,Married,'High School','Private Sector Employee',0
0.710716,0.95,0.924987,0.989346,0.508475,0.935629,0.906337,0.423729,0.953822,0.581138,0.925,0.839926,43,Male,Divorced,'High School','Private Sector Employee',0
0,1,1,0.961193,0.591837,0.93553,0.938075,0.387755,0.881206,0.806998,0.925,0.829854,43,Male,Married,PHD,'Public Servant',0
0.785763,0.925,0.899078,0.90679,0.686275,0.906649,0.92764,0.411765,0.864267,0.589809,0.925,0.885029,32,Female,Married,'High School','Private Sector Employee',0
0.771758,0.875,0.870494,0.931872,0.616667,0.960541,0.963146,0.3,0.738332,0.824874,0.925,0.725615,35,Female,Married,'High School','Private Sector Employee',0
0.632746,0.975,0.882869,0.967222,0.58427,0.965796,0.946001,0.359551,0.838234,0.47506,0.925,0.98181,37,Male,Married,College,'Private Sector Employee',0
0.777505,0.955224,0.962297,0.976289,0.613333,0.945401,0.924107,0.346667,0.88912,0.492285,0.925373,0.845028,63,Female,Divorced,College,'Retiree & Non-Employed',0
0.532766,0.914894,0.961497,0.977906,0.513889,0.965715,0.889942,0.430556,0.970314,0.343046,0.925532,0.963931,25,Female,Single,College,'Private Sector Employee',0
0.798797,0.888889,0.918326,0.843608,0.75,0.94319,0.805905,0.675,0.935603,0.561291,0.925926,0.757306,35,Female,Married,'High School','Private Sector Employee',0
0.685653,0.962963,0.786555,0.980208,0.52,0.850748,0.899591,0.48,0.903197,0.388248,0.925926,0.718858,41,Female,Married,'High School','Private Sector Employee',0
0.801683,0.740741,0.91338,0.965771,0.581395,0.911408,0.909121,0.488372,0.960865,0.451006,0.925926,0.773344,46,Male,Married,College,'Private Sector Employee',0
0.982995,0.814815,0.869045,0.896393,0.666667,0.887783,0.89908,0.487179,0.957979,0.723732,0.925926,0.737851,27,Male,Single,'High School','Private Sector Employee',0
0.819281,0.888889,0.929986,0.9863,0.526316,0.976054,0.848059,0.482456,0.965625,0.541431,0.925926,0.754428,53,Male,Single,College,'Private Sector Employee',0
0.924258,0.703704,0.868986,0.937512,0.6,0.97459,0.909472,0.46,0.952189,0.684219,0.925926,0.646341,24,Male,Single,'Primary School','Public Servant',0
0.622366,1,0.971225,0.911916,0.680851,0.894275,0.882493,0.468085,0.888374,0.512717,0.925926,0.898481,40,Male,Married,'High School','Public Servant',0
0.536417,0.938272,0.970221,0.979985,0.550459,0.935825,0.896755,0.422018,0.912808,0.47204,0.925926,0.823586,34,Female,Single,'High School','Private Sector Employee',0
0.819281,0.888889,0.415377,0.941119,0.648649,0.748093,0.919719,0.432432,0.594674,0.757984,0.925926,0.461471,35,Male,Single,College,'Private Sector Employee',0
0.751754,1,0.46843,0.955546,0.583333,0.994633,0.907921,0.472222,0.882976,0.755889,0.925926,0.462945,32,Female,Divorced,'High School','Private Sector Employee',0
0.760478,0.87037,0.863709,0.983276,0.5375,0.974483,0.929302,0.3625,0.874634,0.627749,0.925926,0.791429,35,Male,Married,College,'Public Servant',0
0.797351,0.925926,0.925248,0.857615,0.72973,0.806994,0.886332,0.567568,0.768652,0.833186,0.925926,0.874641,28,Female,Married,College,'Private Sector Employee',0
0.625974,0.925926,0.836273,0.984969,0.535714,0.90647,0.866117,0.508929,0.986435,0.603163,0.925926,0.846306,39,Male,Married,'Primary School','Private Sector Employee',0
0.846104,0.851852,0.884736,0.977655,0.533333,0.845345,0.876185,0.5,0.95252,0.667704,0.925926,0.685209,36,Male,Married,College,'Private Sector Employee',0
0.591544,0.962963,0.964509,0.932739,0.6875,0.87108,0.935901,0.4375,0.973132,0.541431,0.925926,0.931965,48,Female,Married,College,'Private Sector Employee',0
0.625974,0.925926,0.933448,0.960044,0.571429,0.76971,0.94989,0.428571,0.867652,0.756515,0.925926,0.75711,22,Male,Single,'High School','Private Sector Employee',1
0.71535,0.907407,0.913124,0.964323,0.577778,0.915213,0.933929,0.4,0.923043,0.693985,0.925926,0.70854,45,Male,Married,'Primary School','Private Sector Employee',0
0.412209,0.955882,0.930046,0.971532,0.561224,0.988833,0.894152,0.408163,0.94133,0.406465,0.926471,0.860511,51,Male,Married,'Primary School','Private Sector Employee',0
0.851162,0.926829,0.947864,0.946222,0.565217,0.95558,0.94125,0.369565,0.907697,0.663581,0.926829,0.833935,46,Female,Single,College,'Other Income',0
0,1,1,0.966095,0.596774,0.973888,0.895744,0.467742,0.926642,0.724431,0.926829,0.839765,62,Male,Married,Master,'Public Servant',0
0.765062,0.804878,0.936951,0.905402,0.647059,0.946736,0.819335,0.558824,0.944479,0.473186,0.926829,0.66143,32,Male,Married,'High School','Private Sector Employee',0
0.848524,0.756098,0.86577,0.95557,0.611111,0.856974,0.923296,0.407407,0.952231,0.630453,0.926829,0.786537,41,Male,Married,'High School','Private Sector Employee',0
0.766725,0.878049,0.975414,0.943323,0.626866,0.965607,0.915466,0.402985,0.930544,0.571256,0.926829,0.651532,29,Female,Married,College,'Private Sector Employee',0
0.811864,0.853659,0.971165,0.922889,0.683333,0.894464,0.907043,0.45,0.975397,0.592314,0.926829,0.857376,37,Male,Married,'High School','Private Sector Employee',0
0.40255,0.945455,0.991814,0.98235,0.54878,0.97675,0.854794,0.47561,0.845084,0.444582,0.927273,0.942099,35,Male,Married,'High School','Private Sector Employee',0
0.565481,0.945455,0.806716,0.9716,0.554217,0.880813,0.903391,0.445783,0.883092,0.468763,0.927273,0.664151,45,Male,Married,College,'Private Sector Employee',0
0.573804,0.890909,0.920446,0.993112,0.5,0.921219,0.937038,0.319149,0.922358,0.508403,0.927273,0.922011,35,Male,Single,College,'Other Income',0
0.7919,0.890909,0.93572,0.914534,0.684783,0.977658,0.908321,0.413043,0.938437,0.413872,0.927273,0.70806,33,Male,Married,College,'Private Sector Employee',0
0.574098,0.882883,0.929073,0.95521,0.575949,0.928195,0.846781,0.386076,0.928373,0.39059,0.927928,0.87105,38,Male,Married,'Middle School','Private Sector Employee',0
0.863698,0.928571,0.946903,0.949089,0.607843,0.958063,0.916782,0.411765,0.911185,0.805289,0.928571,0.692971,32,Male,Single,College,'Public Servant',0
0.89938,0.785714,0.346241,0.934219,0.64,0.950532,0.789675,0.76,0.912287,0.862204,0.928571,0.681675,40,Female,Divorced,'Middle School','Self-Employed - Retail',0
0.700577,0.857143,0.765413,0.979328,0.538462,0.673316,0.942472,0.461538,0.617083,0.544615,0.928571,0.557819,29,Female,Single,'High School','Private Sector Employee',0
?,?,?,0.923592,0.652174,0.750582,0.911956,0.565217,0.830405,0.645846,0.928571,0.827873,33,Male,Single,'High School','Public Servant',1
0.773994,0.928571,0.964174,0.966149,0.576271,0.976779,0.90532,0.440678,0.968077,0.664824,0.928571,0.793048,40,Male,Married,College,'Private Sector Employee',0
0.797375,1,0.894627,0.955897,0.611111,0.723251,0.97354,0.444444,0.783131,0.787209,0.928571,0.676725,37,Male,Married,College,'Private Sector Employee',0
0.646592,0.928571,0.540009,0.995074,0.490566,0.94424,0.883672,0.54717,0.95694,0.59042,0.928571,0.579466,35,Male,Married,'High School','Private Sector Employee',0
0.787209,0.928571,0.841283,0.834685,0.764706,0.907285,0.977496,0.352941,0.82458,0.9046,0.928571,0.573732,50,Male,Married,'High School','Retiree & Private Sector Employee',0
0.755163,0.857143,0.848971,0.926631,0.619048,0.831597,0.87627,0.761905,0.831581,0.645846,0.928571,0.720737,46,Female,Married,College,'Private Sector Employee',0
0.676363,0.892857,0.938824,0.928163,0.617647,0.97639,0.795923,0.735294,0.927206,0.80772,0.928571,0.633146,41,Female,Single,'High School','Public Servant',0
0.785432,0.857143,0.884589,0.911468,0.66,0.961603,0.955925,0.32,0.872543,0.686098,0.928571,0.804986,38,Female,Married,Master,'Private Sector Employee',0
0.791329,0.928571,0.929748,0.958153,0.604651,0.908375,0.949545,0.418605,0.84602,0.830822,0.928571,0.745953,33,Female,Married,College,'Public Servant',0
0.9046,0.928571,0.935982,0.902206,0.823529,0.958833,0.921468,0.647059,0.927046,0.894225,0.928571,0.694717,47,Male,Married,'Primary School','Private Sector Employee',1
0.820276,0.785714,0.975833,0.878396,0.655914,0.970601,0.948136,0.290323,0.933325,0.56591,0.928571,0.791185,47,Male,Married,Master,'Public Servant',0
